,Captions to exclude
23009,158415
23010,158401
23011,158412
23012,158402
23013,158418
23014,23005
23015,23011
23016,23010
23017,23012
23018,23015
23019,23000
23020,23003
23021,23004
23022,23009
23023,180706
23024,180718
23025,22337
23026,22320
23027,22334
23028,22339
23029,22333
23030,22336
23031,22330
23032,22327
23033,22325
23034,22332
23035,122581
23036,122588
23037,122589
23038,122587
23039,122590
23040,97181
23041,97185
23042,97199
23043,97187
23044,98904
23045,98906
23046,98909
23047,62023
23048,62033
23049,62034
23050,46072
23051,46061
23052,46064
23053,46076
23054,46065
23055,198568
23056,198562
23057,198578
23058,198566
23059,198569
23060,75313
23061,106064
23062,106071
23063,106062
23064,118089
23065,118083
23066,118099
23067,112485
23068,112495
23069,112488
23070,112484
23071,112493
23072,112481
23073,112482
23074,150631
23075,61941
23076,61942
23077,84623
23078,84635
23079,84630
23080,84626
23081,84634
23082,84622
23083,84621
23084,84628
23085,84637
23086,151064
23087,95772
23088,95776
23089,95773
23090,114472
23091,114473
23092,171661
23093,171662
23094,108790
23095,108794
23096,108795
23097,108785
23098,108791
23099,108798
23100,36781
23101,36782
23102,184508
23103,184519
23104,184500
23105,184516
23106,53308
23107,53309
23108,53310
23109,53304
23110,53313
23111,53305
23112,53307
23113,2866
23114,2863
23115,2861
23116,2873
23117,49410
23118,49403
23119,63893
23120,63881
23121,63882
23122,63892
23123,197758
23124,197759
23125,197745
23126,197742
23127,63382
23128,63383
23129,63384
23130,63387
23131,63390
23132,63392
23133,63393
23134,63398
23135,63399
23136,63380
23137,63381
23138,63385
23139,63388
23140,63389
23141,63391
23142,82124
23143,82125
23144,82120
23145,82126
23146,82129
23147,25750
23148,25756
23149,25759
23150,25744
23151,25755
23152,169150
23153,169140
23154,169159
23155,169151
23156,169141
23157,169142
23158,169153
23159,4708
23160,4704
23161,4710
23162,4711
23163,4712
23164,4715
23165,4703
23166,4713
23167,4700
23168,139121
23169,139138
23170,139139
23171,35410
23172,35411
23173,58506
23174,58503
23175,58504
23176,58513
23177,58514
23178,58505
23179,58510
23180,58507
23181,96308
23182,96310
23183,96314
23184,96302
23185,96303
23186,170625
23187,170626
23188,81307
23189,81308
23190,81302
23191,81309
23192,81300
23193,81310
23194,16049
23195,16050
23196,16046
23197,16051
23198,16047
23199,16048
23200,16043
23201,16056
23202,170827
23203,116762
23204,116763
23205,116777
23206,116765
23207,116767
23208,116769
23209,116772
23210,116776
23211,67848
23212,67850
23213,92885
23214,58597
23215,58588
23216,58593
23217,58598
23218,58587
23219,58594
23220,140578
23221,140563
23222,140560
23223,140569
23224,140565
23225,140567
23226,100058
23227,100046
23228,100049
23229,100056
23230,100053
23231,100043
23232,62770
23233,62772
23234,62771
23235,62765
23236,62762
23237,62763
23238,62767
23239,42369
23240,42360
23241,42368
23242,42377
23243,42366
23244,42379
23245,42372
23246,59747
23247,59745
23248,59746
23249,59743
23250,59750
23251,26646
23252,23226
23253,23239
23254,23223
23255,23224
23256,23228
23257,23236
23258,23234
23259,86949
23260,67300
23261,67313
23262,33070
23263,33063
23264,122130
23265,122133
23266,122138
23267,122129
23268,122122
23269,122120
23270,122137
23271,122121
23272,109388
23273,109396
23274,109394
23275,109397
23276,109398
23277,109386
23278,166594
23279,166595
23280,166588
23281,166582
23282,166590
23283,166599
23284,166586
23285,166584
23286,166589
23287,166592
23288,31323
23289,31334
23290,31336
23291,158198
23292,158186
23293,158192
23294,158191
23295,158180
23296,72666
23297,72674
23298,72661
23299,72662
23300,72672
23301,72663
23302,55215
23303,55208
23304,55210
23305,55214
23306,55219
23307,55209
23308,55216
23309,55212
23310,55213
23311,50265
23312,50261
23313,50263
23314,50264
23315,50266
23316,50269
23317,50274
23318,50275
23319,50277
23320,50278
23321,50279
23322,175931
23323,162229
23324,158091
23325,158090
23326,158097
23327,158082
23328,158089
23329,40949
23330,40951
23331,40959
23332,40940
23333,40943
23334,40944
23335,40946
23336,40948
23337,40953
23338,40956
23339,40957
23340,40952
23341,64880
23342,64887
23343,64883
23344,64884
23345,64891
23346,64893
23347,175870
23348,175871
23349,175860
23350,175868
23351,138795
23352,89187
23353,89193
23354,89194
23355,175828
23356,104441
23357,104450
23358,5474
23359,5475
23360,5466
23361,5477
23362,5478
23363,5470
23364,5471
23365,5468
23366,155731
23367,155734
23368,155730
23369,164106
23370,164112
23371,85841
23372,71974
23373,71975
23374,145485
23375,174204
23376,119432
23377,119437
23378,119434
23379,119422
23380,119423
23381,164064
23382,148755
23383,21820
23384,21823
23385,21825
23386,21826
23387,21827
23388,21831
23389,21834
23390,21835
23391,21837
23392,21839
23393,21824
23394,21838
23395,21822
23396,21828
23397,60361
23398,60363
23399,60368
23400,60364
23401,111627
23402,111639
23403,111633
23404,14402
23405,96004
23406,96005
23407,96007
23408,96010
23409,96011
23410,96012
23411,96017
23412,96018
23413,96000
23414,96009
23415,103530
23416,19648
23417,197833
23418,120967
23419,120970
23420,120974
23421,120977
23422,120968
23423,120973
23424,120976
23425,29444
23426,29458
23427,29447
23428,29456
23429,29442
23430,29453
23431,36396
23432,36382
23433,36386
23434,36384
23435,36398
23436,10528
23437,10530
23438,193292
23439,193285
23440,193286
23441,193294
23442,57872
23443,57867
23444,57868
23445,28700
23446,28703
23447,28704
23448,28710
23449,135342
23450,135352
23451,135355
23452,186841
23453,131253
23454,131256
23455,64129
23456,64136
23457,64123
23458,64131
23459,59329
23460,59323
23461,59325
23462,59327
23463,59331
23464,126407
23465,126416
23466,126402
23467,126406
23468,126405
23469,126412
23470,101480
23471,101483
23472,101486
23473,101487
23474,101488
23475,101489
23476,101490
23477,101491
23478,101493
23479,101485
23480,101499
23481,97861
23482,97864
23483,97871
23484,33651
23485,33653
23486,33643
23487,33645
23488,33652
23489,33654
23490,33656
23491,33658
23492,33650
23493,33659
23494,33644
23495,197708
23496,73930
23497,12297
23498,12285
23499,12294
23500,117685
23501,117690
23502,117691
23503,117684
23504,117686
23505,117687
23506,117692
23507,117695
23508,167287
23509,167280
23510,167281
23511,167284
23512,84348
23513,84342
23514,84341
23515,84345
23516,84347
23517,84359
23518,84340
23519,84350
23520,84351
23521,84355
23522,32386
23523,32391
23524,32392
23525,32399
23526,32383
23527,32384
23528,31145
23529,134891
23530,180967
23531,180965
23532,149446
23533,127042
23534,127045
23535,127047
23536,127046
23537,127049
23538,80381
23539,80393
23540,80382
23541,80383
23542,80385
23543,67020
23544,67030
23545,67023
23546,67029
23547,67038
23548,67022
23549,123611
23550,39107
23551,39113
23552,39114
23553,39116
23554,39119
23555,39110
23556,39104
23557,39105
23558,39111
23559,39112
23560,39106
23561,39115
23562,121685
23563,121681
23564,121682
23565,121686
23566,121687
23567,121690
23568,121691
23569,121684
23570,121698
23571,72324
23572,72326
23573,72334
23574,72335
23575,72323
23576,72339
23577,72322
23578,74056
23579,48364
23580,48377
23581,48361
23582,48365
23583,48363
23584,48366
23585,48367
23586,48368
23587,48362
23588,97451
23589,97444
23590,97440
23591,97455
23592,195311
23593,47051
23594,152160
23595,174069
23596,174075
23597,174079
23598,174071
23599,174076
23600,151582
23601,82080
23602,82081
23603,82091
23604,82082
23605,74061
23606,74062
23607,74072
23608,74073
23609,74076
23610,74060
23611,74065
23612,74069
23613,48174
23614,48178
23615,48173
23616,33704
23617,33714
23618,33719
23619,33707
23620,33702
23621,33706
23622,33713
23623,33716
23624,39887
23625,39895
23626,39890
23627,39899
23628,39888
23629,39886
23630,39880
23631,39881
23632,502
23633,516
23634,504
23635,507
23636,513
23637,515
23638,6821
23639,6823
23640,6824
23641,6835
23642,6832
23643,6838
23644,6830
23645,6826
23646,6820
23647,125547
23648,125550
23649,125555
23650,125551
23651,125557
23652,125545
23653,125558
23654,34093
23655,34094
23656,34088
23657,34089
23658,45567
23659,45574
23660,45578
23661,45563
23662,45565
23663,45566
23664,45575
23665,45569
23666,45577
23667,45562
23668,198721
23669,198733
23670,198725
23671,55066
23672,55074
23673,55075
23674,55067
23675,55077
23676,106773
23677,106761
23678,106774
23679,128854
23680,128847
23681,128850
23682,128845
23683,176351
23684,176343
23685,141681
23686,141686
23687,141693
23688,73894
23689,51935
23690,51936
23691,121104
23692,121108
23693,121101
23694,121102
23695,121103
23696,121106
23697,121110
23698,66774
23699,66778
23700,66765
23701,66773
23702,66764
23703,66767
23704,151282
23705,151283
23706,151285
23707,151288
23708,151281
23709,151291
23710,151292
23711,151295
23712,151284
23713,151293
23714,114985
23715,114998
23716,114992
23717,114986
23718,114987
23719,20870
23720,20871
23721,20867
23722,20874
23723,20876
23724,174756
23725,174747
23726,174759
23727,174751
23728,174752
23729,174740
23730,183385
23731,183386
23732,183382
23733,159813
23734,159802
23735,159801
23736,159812
23737,159805
23738,159809
23739,159810
23740,80527
23741,80530
23742,14447
23743,14448
23744,14449
23745,14442
23746,14445
23747,14446
23748,27164
23749,133186
23750,133181
23751,133185
23752,100785
23753,100786
23754,100787
23755,100789
23756,100790
23757,100792
23758,100793
23759,100782
23760,100796
23761,26251
23762,26246
23763,9102
23764,9116
23765,9114
23766,9104
23767,9106
23768,9108
23769,9103
23770,9113
23771,62528
23772,62520
23773,62524
23774,62523
23775,62538
23776,62531
23777,111021
23778,156522
23779,143559
23780,74944
23781,74958
23782,74949
23783,74954
23784,74946
23785,74952
23786,26386
23787,26388
23788,26391
23789,26394
23790,26398
23791,26384
23792,72000
23793,132356
23794,164525
23795,164537
23796,59513
23797,59504
23798,59518
23799,59502
23800,81631
23801,81632
23802,81626
23803,81620
23804,81621
23805,81625
23806,81637
23807,81627
23808,81628
23809,81629
23810,182580
23811,182590
23812,111511
23813,111506
23814,121490
23815,121486
23816,121498
23817,172383
23818,146409
23819,146402
23820,182003
23821,182018
23822,101521
23823,101523
23824,101529
23825,101535
23826,101537
23827,101539
23828,44705
23829,44706
23830,44708
23831,44710
23832,44713
23833,44712
23834,44715
23835,44717
23836,44707
23837,44719
23838,44711
23839,44714
23840,97761
23841,97763
23842,97779
23843,97762
23844,97768
23845,97769
23846,97770
23847,97771
23848,97772
23849,97776
23850,97764
23851,97766
23852,74686
23853,74687
23854,74696
23855,163361
23856,109756
23857,109749
23858,109745
23859,109754
23860,197092
23861,197095
23862,197096
23863,115942
23864,115941
23865,115945
23866,115957
23867,153991
23868,153983
23869,153981
23870,153989
23871,172964
23872,194879
23873,37681
23874,37682
23875,37684
23876,37697
23877,37698
23878,37685
23879,37686
23880,37683
23881,37688
23882,37694
23883,159398
23884,159393
23885,159382
23886,159391
23887,40266
23888,40262
23889,40263
23890,40264
23891,40267
23892,116022
23893,116030
23894,138403
23895,138415
23896,138411
23897,6172
23898,6179
23899,6161
23900,6162
23901,6173
23902,143649
23903,143642
23904,52970
23905,47971
23906,47962
23907,47977
23908,47976
23909,11855
23910,11850
23911,11853
23912,112737
23913,112738
23914,112739
23915,112722
23916,112723
23917,112725
23918,157486
23919,157499
23920,157495
23921,157482
23922,157494
23923,105227
23924,105222
23925,105236
23926,105220
23927,85467
23928,85465
23929,85469
23930,85476
23931,27022
23932,27025
23933,27030
23934,27023
23935,174661
23936,174669
23937,174667
23938,174675
23939,101404
23940,101403
23941,101405
23942,101408
23943,101409
23944,101411
23945,101414
23946,101418
23947,101400
23948,65380
23949,65395
23950,65381
23951,65382
23952,10745
23953,10744
23954,10747
23955,10740
23956,10746
23957,10757
23958,178587
23959,178598
23960,178589
23961,135967
23962,135975
23963,3942
23964,40926
23965,40930
23966,99331
23967,99330
23968,99339
23969,99322
23970,99323
23971,99332
23972,99336
23973,49677
23974,49668
23975,49678
23976,181918
23977,193343
23978,193357
23979,76535
23980,153808
23981,112663
23982,112661
23983,112669
23984,112670
23985,112679
23986,115444
23987,115446
23988,115443
23989,115445
23990,115447
23991,115441
23992,115456
23993,187963
23994,187977
23995,123441
23996,123442
23997,85502
23998,85503
23999,85504
24000,85505
24001,85508
24002,84261
24003,84262
24004,84265
24005,84271
24006,84267
24007,84275
24008,84266
24009,84277
24010,159010
24011,159009
24012,159008
24013,159013
24014,76582
24015,76590
24016,43567
24017,43571
24018,43573
24019,43576
24020,43578
24021,43560
24022,43561
24023,98889
24024,98896
24025,98880
24026,98881
24027,98882
24028,98883
24029,98885
24030,98886
24031,98887
24032,21544
24033,21547
24034,21549
24035,21556
24036,21543
24037,21558
24038,18088
24039,18082
24040,18083
24041,18084
24042,18087
24043,47174
24044,47179
24045,114186
24046,114195
24047,178666
24048,178662
24049,178670
24050,178663
24051,178675
24052,178669
24053,178674
24054,178668
24055,135622
24056,135623
24057,135627
24058,135628
24059,135629
24060,135633
24061,40585
24062,40586
24063,40580
24064,40587
24065,148020
24066,148021
24067,148028
24068,148034
24069,28985
24070,28986
24071,28987
24072,28997
24073,28998
24074,28989
24075,28988
24076,28991
24077,78766
24078,78770
24079,78769
24080,78760
24081,78765
24082,48574
24083,48561
24084,48569
24085,48562
24086,48570
24087,48564
24088,48567
24089,106972
24090,106976
24091,102046
24092,102043
24093,55411
24094,55413
24095,55407
24096,55406
24097,185529
24098,185524
24099,75880
24100,75886
24101,75895
24102,75891
24103,159483
24104,159497
24105,159498
24106,159482
24107,159491
24108,159494
24109,159495
24110,69592
24111,69598
24112,69581
24113,69593
24114,69595
24115,184841
24116,63163
24117,63173
24118,63161
24119,63162
24120,63165
24121,63169
24122,63166
24123,63172
24124,63179
24125,177530
24126,76228
24127,156574
24128,16648
24129,16645
24130,16640
24131,16646
24132,84060
24133,84069
24134,12012
24135,12006
24136,12009
24137,12011
24138,12017
24139,117103
24140,117110
24141,117109
24142,56056
24143,76624
24144,76628
24145,76631
24146,76639
24147,76622
24148,76625
24149,101261
24150,101267
24151,101278
24152,101271
24153,101273
24154,101262
24155,101263
24156,101268
24157,101270
24158,101272
24159,127613
24160,127607
24161,127608
24162,127610
24163,60981
24164,60986
24165,60999
24166,60982
24167,60983
24168,60984
24169,60985
24170,60987
24171,60988
24172,60989
24173,60991
24174,60997
24175,7346
24176,7345
24177,7350
24178,7347
24179,7344
24180,82350
24181,82354
24182,82356
24183,82357
24184,82343
24185,82342
24186,82347
24187,180981
24188,180987
24189,101745
24190,101754
24191,176098
24192,176082
24193,176085
24194,176092
24195,176094
24196,16261
24197,16263
24198,16264
24199,16265
24200,16277
24201,16267
24202,16269
24203,32766
24204,32773
24205,32768
24206,13170
24207,13177
24208,13160
24209,13165
24210,13167
24211,13176
24212,194522
24213,153537
24214,153523
24215,46973
24216,46974
24217,46960
24218,46968
24219,46969
24220,115722
24221,115731
24222,115725
24223,102642
24224,102652
24225,102647
24226,102651
24227,102643
24228,102644
24229,142804
24230,114042
24231,114046
24232,114047
24233,114048
24234,114049
24235,114058
24236,166522
24237,166524
24238,166538
24239,166539
24240,166530
24241,166531
24242,166533
24243,65795
24244,65781
24245,120182
24246,120184
24247,120195
24248,120199
24249,120188
24250,120186
24251,120187
24252,120185
24253,120189
24254,95713
24255,95718
24256,39184
24257,39190
24258,39183
24259,39191
24260,39198
24261,39187
24262,39182
24263,93126
24264,93121
24265,93130
24266,93133
24267,142363
24268,142368
24269,142369
24270,142361
24271,142377
24272,142376
24273,144366
24274,54924
24275,157094
24276,157081
24277,157088
24278,27005
24279,27010
24280,27006
24281,27017
24282,27019
24283,119903
24284,119912
24285,119919
24286,119901
24287,119904
24288,119909
24289,119914
24290,119915
24291,119917
24292,183739
24293,132389
24294,132390
24295,132392
24296,132385
24297,132393
24298,132386
24299,132394
24300,193026
24301,193028
24302,193035
24303,33982
24304,33983
24305,33994
24306,40615
24307,40602
24308,40603
24309,40610
24310,40604
24311,40606
24312,40611
24313,40616
24314,40619
24315,40605
24316,40608
24317,7146
24318,7148
24319,7143
24320,7144
24321,7151
24322,7142
24323,7147
24324,7156
24325,45462
24326,45463
24327,45469
24328,45470
24329,45460
24330,45466
24331,45474
24332,12078
24333,12068
24334,12069
24335,12070
24336,12072
24337,12073
24338,12064
24339,12079
24340,12065
24341,12066
24342,44024
24343,44035
24344,44032
24345,44031
24346,44027
24347,44028
24348,44021
24349,44029
24350,118748
24351,118757
24352,118744
24353,51149
24354,51154
24355,51151
24356,174607
24357,174602
24358,174609
24359,174600
24360,1201
24361,155847
24362,5095
24363,5080
24364,5089
24365,5099
24366,57405
24367,57400
24368,57401
24369,57409
24370,57402
24371,174793
24372,174795
24373,54281
24374,54282
24375,54283
24376,54287
24377,54293
24378,54285
24379,54294
24380,11085
24381,170981
24382,140712
24383,30916
24384,30900
24385,30909
24386,30901
24387,30917
24388,30913
24389,30907
24390,155040
24391,118405
24392,118408
24393,118407
24394,161047
24395,161050
24396,161053
24397,143387
24398,118244
24399,118258
24400,185068
24401,185061
24402,185064
24403,185065
24404,10666
24405,10664
24406,10665
24407,10668
24408,10671
24409,10675
24410,10660
24411,6998
24412,6989
24413,143225
24414,143230
24415,143231
24416,64500
24417,64501
24418,64502
24419,64503
24420,64508
24421,64509
24422,64510
24423,64511
24424,64516
24425,64517
24426,64518
24427,64504
24428,64515
24429,64519
24430,199940
24431,199959
24432,117368
24433,117362
24434,117364
24435,117377
24436,117369
24437,117370
24438,117378
24439,117373
24440,173163
24441,173174
24442,173164
24443,173165
24444,173169
24445,151230
24446,151225
24447,151226
24448,151222
24449,151233
24450,151224
24451,121666
24452,121667
24453,121663
24454,121662
24455,121670
24456,121665
24457,13446
24458,13441
24459,13444
24460,13450
24461,13455
24462,13440
24463,13443
24464,13459
24465,13445
24466,84160
24467,84163
24468,84167
24469,84178
24470,65465
24471,65462
24472,65479
24473,65463
24474,65464
24475,90035
24476,90037
24477,90029
24478,90028
24479,40197
24480,40187
24481,167404
24482,167408
24483,167414
24484,167402
24485,92194
24486,92180
24487,92184
24488,92186
24489,92188
24490,92195
24491,92183
24492,92185
24493,92198
24494,92197
24495,92199
24496,128871
24497,128861
24498,128862
24499,47001
24500,47007
24501,47019
24502,50471
24503,50472
24504,50473
24505,50477
24506,50476
24507,50478
24508,12868
24509,12861
24510,12862
24511,12872
24512,12873
24513,12876
24514,12877
24515,12879
24516,12864
24517,12860
24518,12878
24519,180463
24520,57780
24521,57781
24522,57783
24523,57787
24524,57791
24525,57792
24526,33106
24527,33103
24528,33104
24529,124265
24530,124264
24531,124269
24532,112565
24533,112579
24534,112566
24535,112573
24536,112574
24537,112577
24538,112561
24539,112567
24540,112569
24541,112563
24542,112570
24543,4215
24544,4209
24545,4211
24546,4216
24547,4204
24548,4206
24549,4213
24550,4217
24551,4219
24552,4208
24553,4203
24554,112801
24555,190223
24556,190228
24557,132426
24558,132430
24559,132436
24560,6043
24561,6047
24562,6048
24563,6058
24564,6056
24565,6059
24566,6050
24567,6053
24568,178488
24569,178497
24570,134948
24571,97252
24572,97256
24573,97242
24574,97245
24575,97257
24576,97240
24577,97249
24578,97250
24579,97253
24580,97255
24581,55485
24582,55488
24583,55491
24584,55482
24585,55483
24586,55492
24587,55481
24588,55484
24589,55489
24590,55490
24591,55493
24592,138964
24593,138968
24594,138960
24595,54665
24596,54667
24597,54666
24598,119843
24599,119847
24600,119848
24601,119849
24602,119852
24603,119855
24604,119854
24605,119840
24606,119845
24607,164860
24608,164861
24609,164875
24610,105042
24611,105056
24612,105044
24613,105050
24614,85866
24615,85867
24616,85862
24617,85861
24618,85871
24619,32026
24620,32027
24621,32029
24622,32030
24623,32031
24624,32037
24625,187062
24626,187063
24627,164810
24628,164819
24629,164802
24630,164809
24631,164811
24632,164812
24633,164815
24634,164817
24635,164818
24636,35341
24637,35356
24638,35347
24639,35355
24640,76875
24641,76864
24642,76867
24643,76877
24644,76869
24645,76872
24646,71574
24647,71562
24648,108309
24649,108301
24650,108315
24651,108318
24652,75581
24653,75582
24654,75583
24655,75584
24656,75585
24657,75593
24658,75596
24659,75594
24660,102988
24661,102987
24662,29702
24663,29706
24664,29708
24665,29710
24666,29711
24667,29717
24668,29712
24669,55502
24670,55508
24671,55510
24672,55509
24673,443
24674,456
24675,441
24676,442
24677,447
24678,444
24679,454
24680,457
24681,117502
24682,117506
24683,117509
24684,117514
24685,117511
24686,117512
24687,117504
24688,117516
24689,117515
24690,140852
24691,140857
24692,117192
24693,117184
24694,117189
24695,117193
24696,117182
24697,117185
24698,117186
24699,117188
24700,110374
24701,110360
24702,25268
24703,25276
24704,25264
24705,25261
24706,25270
24707,25274
24708,25267
24709,25262
24710,25275
24711,161243
24712,70521
24713,70522
24714,70533
24715,70534
24716,70536
24717,70538
24718,152905
24719,152906
24720,152914
24721,152901
24722,152904
24723,152900
24724,152917
24725,62089
24726,62083
24727,62084
24728,62085
24729,62086
24730,62091
24731,62097
24732,62088
24733,62080
24734,62081
24735,53944
24736,53952
24737,53958
24738,53942
24739,53943
24740,53945
24741,53946
24742,53950
24743,53951
24744,53947
24745,53949
24746,53957
24747,53941
24748,21763
24749,21760
24750,21764
24751,21772
24752,21761
24753,21771
24754,39545
24755,39555
24756,39556
24757,43300
24758,43314
24759,83365
24760,83377
24761,83368
24762,83371
24763,83360
24764,83363
24765,83366
24766,61451
24767,61446
24768,61452
24769,56724
24770,56725
24771,168619
24772,168615
24773,168602
24774,168604
24775,168609
24776,168612
24777,168613
24778,168614
24779,168617
24780,108707
24781,108719
24782,108702
24783,108718
24784,108708
24785,139288
24786,139291
24787,139295
24788,139293
24789,139297
24790,45282
24791,45284
24792,45285
24793,45296
24794,45297
24795,45295
24796,45299
24797,181662
24798,171308
24799,70812
24800,70813
24801,70819
24802,70801
24803,70803
24804,70804
24805,70805
24806,70806
24807,70809
24808,70817
24809,70818
24810,106260
24811,41520
24812,41527
24813,41528
24814,41533
24815,41529
24816,41531
24817,89497
24818,89487
24819,56868
24820,56874
24821,145440
24822,145443
24823,145457
24824,145442
24825,199960
24826,5916
24827,5904
24828,5905
24829,5906
24830,5907
24831,5900
24832,5902
24833,5917
24834,194001
24835,194008
24836,177544
24837,99021
24838,99026
24839,99039
24840,85409
24841,85405
24842,121166
24843,121165
24844,121164
24845,121169
24846,121173
24847,20643
24848,20644
24849,20658
24850,20645
24851,20649
24852,20651
24853,20652
24854,20655
24855,20657
24856,20654
24857,20650
24858,48866
24859,48869
24860,180519
24861,91413
24862,111551
24863,111552
24864,111559
24865,198065
24866,198067
24867,198073
24868,198074
24869,198079
24870,45208
24871,45209
24872,45200
24873,45203
24874,45216
24875,45218
24876,45204
24877,45202
24878,45207
24879,70885
24880,70891
24881,70887
24882,71125
24883,71126
24884,71128
24885,186715
24886,22384
24887,22385
24888,22394
24889,22387
24890,84924
24891,84928
24892,84920
24893,84923
24894,84929
24895,84921
24896,84936
24897,18049
24898,18051
24899,18056
24900,18059
24901,18044
24902,18050
24903,18041
24904,18042
24905,18048
24906,18052
24907,90756
24908,90741
24909,90743
24910,90748
24911,90747
24912,38626
24913,38634
24914,38636
24915,38639
24916,38623
24917,14947
24918,65810
24919,65804
24920,65805
24921,65800
24922,65811
24923,65819
24924,65814
24925,51313
24926,51311
24927,51308
24928,22920
24929,22930
24930,22921
24931,22926
24932,47223
24933,47226
24934,47237
24935,47233
24936,47221
24937,100101
24938,100115
24939,100117
24940,100113
24941,55981
24942,55988
24943,55987
24944,55980
24945,55990
24946,177313
24947,177314
24948,177307
24949,142443
24950,142449
24951,142442
24952,142455
24953,142458
24954,64804
24955,64805
24956,64806
24957,64808
24958,64809
24959,64810
24960,64811
24961,64816
24962,64819
24963,64801
24964,124698
24965,150027
24966,150021
24967,150023
24968,150032
24969,11564
24970,11571
24971,11560
24972,11567
24973,11561
24974,11562
24975,11563
24976,35889
24977,109113
24978,109101
24979,109105
24980,109102
24981,109103
24982,109107
24983,109108
24984,109109
24985,126124
24986,126132
24987,126126
24988,126131
24989,126139
24990,126129
24991,158777
24992,31946
24993,31952
24994,31945
24995,156715
24996,156718
24997,156711
24998,143204
24999,143216
25000,143207
25001,143210
25002,156455
25003,156454
25004,156443
25005,41205
25006,41213
25007,41200
25008,41201
25009,41202
25010,41203
25011,41208
25012,41209
25013,41210
25014,41214
25015,158488
25016,158499
25017,94281
25018,94282
25019,94283
25020,27941
25021,27943
25022,27942
25023,27949
25024,27950
25025,27957
25026,27959
25027,27945
25028,27948
25029,27952
25030,134564
25031,134565
25032,134566
25033,134568
25034,134579
25035,27620
25036,27637
25037,27622
25038,27623
25039,27636
25040,70631
25041,70634
25042,70635
25043,70622
25044,70637
25045,72765
25046,72778
25047,72766
25048,72762
25049,72771
25050,189208
25051,145124
25052,145133
25053,145138
25054,145128
25055,145125
25056,145121
25057,84182
25058,84183
25059,84199
25060,84190
25061,84184
25062,84180
25063,41701
25064,41719
25065,41704
25066,41706
25067,6889
25068,6892
25069,6888
25070,6896
25071,6880
25072,6882
25073,6881
25074,6897
25075,150419
25076,113681
25077,113693
25078,61028
25079,61025
25080,61026
25081,61038
25082,61023
25083,61030
25084,61031
25085,61021
25086,61036
25087,61020
25088,85488
25089,85489
25090,85491
25091,85482
25092,85483
25093,85484
25094,85487
25095,85492
25096,85496
25097,85481
25098,85497
25099,53776
25100,53762
25101,56669
25102,56667
25103,56679
25104,56665
25105,56676
25106,56664
25107,56668
25108,81863
25109,81864
25110,81873
25111,81868
25112,81875
25113,81872
25114,81878
25115,11363
25116,75434
25117,75435
25118,75421
25119,75423
25120,75428
25121,98483
25122,98485
25123,98490
25124,98494
25125,98497
25126,98480
25127,98481
25128,98482
25129,98484
25130,98489
25131,98493
25132,98495
25133,98496
25134,136696
25135,164750
25136,164758
25137,164744
25138,164746
25139,164755
25140,164757
25141,72120
25142,72125
25143,72124
25144,72138
25145,140588
25146,71291
25147,71293
25148,71286
25149,107753
25150,107740
25151,17862
25152,17865
25153,17868
25154,17864
25155,17869
25156,1685
25157,1696
25158,1695
25159,1688
25160,59307
25161,59301
25162,59313
25163,59314
25164,27115
25165,27109
25166,123461
25167,123463
25168,123471
25169,52433
25170,52436
25171,52426
25172,52438
25173,23828
25174,23820
25175,23831
25176,23826
25177,23821
25178,23837
25179,23822
25180,23823
25181,23829
25182,134874
25183,134876
25184,134867
25185,42511
25186,42509
25187,42500
25188,47724
25189,47731
25190,47735
25191,47722
25192,146241
25193,146245
25194,146242
25195,146250
25196,19137
25197,187532
25198,187522
25199,187534
25200,172504
25201,172505
25202,172507
25203,172500
25204,94007
25205,107643
25206,107647
25207,107657
25208,114125
25209,114134
25210,114127
25211,57514
25212,57501
25213,57503
25214,57510
25215,57502
25216,57505
25217,57500
25218,37523
25219,37526
25220,37525
25221,37537
25222,37529
25223,37535
25224,37528
25225,37524
25226,37532
25227,37533
25228,8429
25229,8439
25230,8422
25231,8424
25232,8425
25233,8426
25234,8427
25235,8431
25236,8432
25237,8433
25238,8434
25239,8438
25240,50707
25241,50716
25242,50700
25243,50703
25244,50704
25245,50714
25246,43681
25247,43687
25248,43691
25249,69761
25250,69764
25251,69770
25252,69771
25253,69769
25254,3737
25255,3723
25256,3726
25257,81792
25258,81793
25259,81798
25260,81781
25261,81783
25262,81785
25263,81786
25264,81787
25265,81790
25266,94688
25267,94692
25268,94681
25269,94685
25270,94691
25271,94682
25272,94683
25273,94686
25274,94687
25275,104332
25276,128662
25277,128664
25278,128665
25279,41825
25280,41839
25281,41824
25282,41828
25283,59143
25284,59146
25285,59156
25286,59159
25287,192361
25288,192368
25289,192375
25290,192379
25291,192362
25292,192378
25293,47795
25294,47796
25295,47793
25296,47794
25297,47789
25298,47799
25299,13581
25300,13585
25301,13593
25302,13594
25303,13597
25304,13580
25305,13584
25306,182050
25307,182051
25308,182054
25309,190886
25310,190889
25311,190894
25312,190898
25313,190883
25314,190899
25315,7935
25316,7925
25317,7926
25318,7927
25319,7923
25320,7937
25321,7930
25322,7939
25323,7921
25324,57892
25325,57894
25326,57899
25327,57890
25328,57881
25329,57883
25330,155880
25331,29804
25332,29801
25333,29802
25334,29818
25335,29807
25336,29816
25337,29811
25338,29815
25339,69304
25340,69306
25341,69317
25342,69305
