,Captions to exclude
21311,99704
21312,92407
21313,86992
21314,194887
21315,155551
21316,86178
21317,4059
21318,104475
21319,77075
21320,92812
21321,120769
21322,155009
21323,14638
21324,6917
21325,155486
21326,112464
21327,81078
21328,145693
21329,72222
21330,121764
21331,45488
21332,191256
21333,154587
21334,119857
21335,1217
21336,66742
21337,198979
21338,89254
21339,163080
21340,42787
21341,119683
21342,188144
21343,137673
21344,64790
21345,150029
21346,132422
21347,130463
21348,89288
21349,132872
21350,93301
21351,163865
21352,109947
21353,34902
21354,172124
21355,43346
21356,188500
21357,113397
21358,62961
21359,198247
21360,151924
21361,90696
21362,6214
21363,66396
21364,199780
21365,63094
21366,42843
21367,130146
21368,97037
21369,164792
21370,105724
21371,36410
21372,2998
21373,186719
21374,50870
21375,119651
21376,62166
21377,17391
21378,152832
21379,15293
21380,182652
21381,146331
21382,117636
21383,74447
21384,131103
21385,134134
21386,30017
21387,190495
21388,67709
21389,166960
21390,125152
21391,22127
21392,12116
21393,54167
21394,64900
21395,78206
21396,174777
21397,86450
21398,172741
21399,164241
21400,88171
21401,41289
21402,120220
21403,21398
21404,128225
21405,133614
21406,60578
21407,181863
21408,185675
21409,69519
21410,106769
21411,55051
21412,43272
21413,190216
21414,151361
21415,187029
21416,160123
21417,12294
21418,19834
21419,124592
21420,20166
21421,178756
21422,153908
21423,93777
21424,79536
21425,28821
21426,134742
21427,155863
21428,8133
21429,146975
21430,60080
21431,47334
21432,123645
21433,149609
21434,19425
21435,105723
21436,150026
21437,144629
21438,30704
21439,104981
21440,174034
21441,140151
21442,79806
21443,14309
21444,197048
21445,132871
21446,52073
21447,85034
21448,51509
21449,167336
21450,147704
21451,66001
21452,82711
21453,144848
21454,14643
21455,12610
21456,20361
21457,58695
21458,135766
21459,191625
21460,124765
21461,56807
21462,83021
21463,5194
21464,172891
21465,174317
21466,132429
21467,86617
21468,54907
21469,81321
21470,63668
21471,29502
21472,106270
21473,196545
21474,8526
21475,14143
21476,163570
21477,18400
21478,70282
21479,185733
21480,75416
21481,131141
21482,77657
21483,100686
21484,168968
21485,112364
21486,116471
21487,122900
21488,74225
21489,196550
21490,185154
21491,132462
21492,145810
21493,144284
21494,17681
21495,118039
21496,49901
21497,141536
21498,157936
21499,138368
21500,91798
21501,135763
21502,75572
21503,108355
21504,84640
21505,9593
21506,56686
21507,126507
21508,142671
21509,66694
21510,110751
21511,9080
21512,61150
21513,189960
21514,184381
21515,78811
21516,185361
21517,91261
21518,146012
21519,148661
21520,89313
21521,107747
21522,105895
21523,26330
21524,59665
21525,92564
21526,3970
21527,61727
21528,52868
21529,1312
21530,110056
21531,113919
21532,15887
21533,152808
21534,169658
21535,21842
21536,136813
21537,36210
21538,124310
21539,179099
21540,98991
21541,107211
21542,35342
21543,40855
21544,88087
21545,82293
21546,174193
21547,141987
21548,124939
21549,149631
21550,3383
21551,39675
21552,190250
21553,88762
21554,105744
21555,104209
21556,3723
21557,107906
21558,51343
21559,76264
21560,47011
21561,126691
21562,106168
21563,54701
21564,69055
21565,143924
21566,61794
21567,133322
21568,186395
21569,59824
21570,158879
21571,69267
21572,50481
21573,40111
21574,167352
21575,77303
21576,154048
21577,137551
21578,27378
21579,103792
21580,176811
21581,4009
21582,35094
21583,25732
21584,114631
21585,30635
21586,160369
21587,182885
21588,59380
21589,42310
21590,36779
21591,70853
21592,21607
21593,145741
21594,835
21595,42934
21596,186947
21597,16470
21598,6381
21599,154310
21600,58390
21601,170071
21602,38928
21603,114899
21604,53747
21605,37306
21606,114224
21607,115886
21608,94016
21609,145714
21610,22448
21611,56701
21612,175396
21613,116718
21614,96224
21615,52533
21616,188880
21617,104843
21618,62368
21619,110401
21620,94883
21621,95795
21622,65520
21623,112411
21624,156954
21625,50288
21626,188948
21627,135346
21628,48627
21629,199864
21630,78733
21631,136146
21632,24813
21633,89971
21634,138581
21635,41773
21636,138105
21637,193573
21638,131547
21639,190848
21640,84326
21641,31515
21642,68461
21643,141431
21644,53704
21645,54159
21646,24015
21647,166109
21648,16964
21649,31409
21650,16551
21651,119697
21652,18577
21653,120963
21654,150329
21655,105144
21656,26525
21657,50277
21658,100148
21659,86870
21660,147678
21661,179325
21662,120747
21663,81044
21664,97790
21665,104019
21666,58013
21667,194548
21668,93033
21669,161891
21670,60534
21671,135200
21672,171970
21673,33478
21674,120434
21675,197361
21676,99358
21677,27486
21678,8081
21679,77141
21680,130113
21681,120438
21682,196783
21683,61322
21684,58488
21685,135084
21686,164048
21687,148915
21688,154571
21689,88765
21690,108039
21691,34287
21692,146639
21693,165095
21694,14006
21695,178563
21696,72954
21697,70381
21698,19021
21699,141198
21700,98511
21701,130016
21702,99530
21703,130952
21704,198328
21705,162363
21706,13417
21707,154956
21708,40366
21709,1462
21710,16926
21711,117706
21712,157225
21713,42010
21714,68070
21715,79709
21716,95321
21717,27488
21718,188324
21719,138125
21720,40826
21721,99973
21722,176914
21723,2836
21724,45679
21725,144722
21726,101976
21727,2471
21728,191433
21729,62918
21730,3185
21731,198781
21732,37371
21733,77200
21734,143625
21735,82601
21736,175781
21737,149148
21738,22808
21739,113415
21740,55026
21741,116002
21742,120619
21743,164373
21744,145588
21745,193680
21746,177701
21747,38642
21748,139129
21749,162725
21750,160618
21751,198903
21752,168088
21753,95062
21754,133599
21755,22364
21756,170388
21757,136337
21758,151841
21759,72830
21760,66349
21761,140857
21762,103111
21763,78488
21764,65779
21765,185321
21766,47616
21767,73098
21768,41502
21769,199859
21770,58681
21771,97926
21772,106182
21773,35071
21774,116295
21775,179953
21776,16765
21777,126321
21778,7078
21779,174942
21780,79588
21781,180008
21782,197601
21783,179584
21784,136491
21785,146624
21786,55000
21787,116296
21788,181097
21789,166964
21790,28489
21791,89708
21792,81091
21793,30889
21794,167697
21795,126397
21796,100112
21797,196309
21798,184842
21799,188314
21800,189795
21801,163895
21802,24091
21803,115931
21804,171697
21805,73213
21806,152252
21807,107167
21808,126988
21809,68089
21810,88363
21811,195708
21812,129620
21813,21820
21814,30402
21815,98541
21816,45324
21817,79404
21818,113925
21819,146311
21820,132696
21821,159925
21822,40560
21823,144873
21824,161692
21825,73250
21826,66462
21827,182138
21828,178584
21829,194858
21830,10758
21831,106150
21832,104055
21833,28042
21834,165752
21835,110914
21836,41263
21837,145341
21838,39471
21839,156598
21840,43008
21841,42247
21842,99435
21843,156357
21844,67291
21845,86522
21846,135446
21847,196908
21848,3627
21849,97591
21850,30400
21851,159532
21852,2230
21853,148367
21854,172918
21855,142710
21856,112826
21857,34536
21858,177860
21859,166376
21860,148935
21861,110986
21862,14854
21863,108095
21864,139452
21865,31930
21866,160149
21867,117135
21868,150728
21869,84856
21870,65994
21871,103353
21872,189040
21873,155597
21874,80891
21875,95472
21876,108139
21877,12876
21878,72562
21879,84769
21880,29252
21881,171809
21882,69585
21883,99731
21884,180299
21885,194315
21886,195281
21887,62736
21888,156134
21889,35197
21890,85699
21891,22868
21892,93944
21893,56749
21894,123806
21895,182407
21896,119950
21897,87109
21898,50360
21899,145513
21900,31795
21901,98466
21902,183617
21903,45170
21904,24858
21905,70872
21906,136370
21907,45739
21908,18997
21909,170281
21910,170785
21911,129470
21912,100837
21913,117389
21914,96813
21915,3291
21916,105089
21917,95393
21918,42349
21919,138793
21920,98141
21921,148332
21922,30585
21923,96249
21924,149948
21925,125960
21926,112506
21927,80255
21928,55307
21929,102978
21930,90144
21931,95609
21932,40568
21933,98717
21934,140219
21935,61958
21936,140956
21937,192750
21938,87291
21939,45270
21940,85665
21941,34298
21942,75326
21943,89824
21944,199329
21945,144214
21946,72824
21947,191700
21948,86896
21949,176564
21950,31616
21951,59423
21952,30846
21953,4600
21954,64468
21955,21847
21956,106028
21957,155623
21958,88675
21959,182835
21960,76137
21961,197249
21962,47109
21963,40525
21964,76383
21965,21634
21966,133915
21967,149186
21968,56710
21969,38582
21970,47193
21971,169089
21972,199484
21973,162263
21974,151387
21975,52017
21976,74791
21977,35446
21978,70747
21979,54827
21980,160072
21981,75186
21982,149706
21983,148811
21984,184464
21985,102741
21986,184938
21987,70789
21988,12364
21989,95589
21990,104848
21991,17039
21992,126117
21993,195748
21994,75178
21995,13079
21996,150556
21997,156618
21998,19534
21999,187665
22000,75310
22001,14488
22002,188957
22003,130923
22004,81303
22005,132079
22006,44519
22007,104746
22008,148087
22009,198326
22010,77254
22011,189368
22012,61302
22013,197904
22014,82086
22015,195300
22016,36254
22017,99898
22018,168289
22019,13763
22020,74173
22021,63936
22022,82390
22023,144228
22024,35999
22025,90328
22026,11806
22027,131072
22028,171281
22029,195611
22030,98103
22031,84631
22032,54166
22033,158782
22034,145441
22035,69534
22036,126208
22037,97545
22038,156642
22039,53618
22040,26812
22041,189416
22042,112955
22043,124136
22044,106477
22045,179012
22046,184312
22047,42742
22048,160458
22049,71863
22050,107608
22051,66040
22052,23786
22053,31711
22054,112371
22055,98356
22056,32787
22057,91489
22058,68186
22059,72755
22060,25413
22061,110569
22062,26298
22063,55325
22064,173366
22065,136086
22066,115874
22067,113647
22068,29705
22069,126656
22070,88825
22071,73934
22072,141854
22073,43654
22074,149730
22075,89002
22076,137418
22077,38826
22078,136603
22079,116725
22080,17186
22081,157162
22082,2830
22083,67405
22084,47558
22085,63102
22086,12288
22087,57675
22088,78974
22089,141838
22090,105030
22091,145151
22092,193557
22093,169373
22094,10102
22095,169937
22096,117147
22097,2831
22098,192084
22099,94327
22100,102567
22101,15358
22102,145182
22103,10915
22104,90616
22105,175326
22106,30803
22107,128808
22108,165028
22109,42998
22110,137386
22111,54781
22112,99780
22113,10814
22114,73880
22115,85044
22116,187862
22117,172671
22118,26881
22119,120009
22120,2531
22121,186174
22122,145603
22123,58934
22124,40603
22125,56881
22126,110406
22127,112166
22128,123565
22129,129032
22130,65061
22131,96919
22132,149836
22133,78003
22134,68677
22135,89017
22136,182277
22137,177664
22138,126887
22139,3306
22140,74885
22141,143380
22142,107636
22143,14168
22144,132697
22145,124159
22146,7942
22147,129495
22148,123696
22149,9706
22150,88551
22151,190607
22152,37709
22153,113032
22154,48799
22155,196401
22156,52049
22157,53452
22158,186389
22159,43417
22160,54794
22161,35217
22162,136349
22163,183789
22164,78617
22165,105604
22166,139074
22167,70640
22168,82799
22169,13848
22170,26972
22171,97004
22172,93786
22173,175588
22174,80664
22175,121457
22176,38924
22177,86059
22178,70832
22179,154453
22180,176829
22181,26986
22182,2477
22183,105429
22184,125815
22185,151940
22186,7596
22187,13142
22188,12727
22189,66499
22190,12716
22191,166104
22192,98383
22193,3122
22194,108708
22195,63279
22196,193010
22197,146123
22198,23555
22199,76424
22200,10356
22201,20556
22202,94783
22203,60591
22204,185539
22205,139082
22206,93998
22207,171670
22208,122649
22209,195558
22210,80491
22211,137678
22212,151625
22213,22384
22214,16333
22215,91171
22216,154309
22217,50925
22218,140127
22219,47261
22220,140388
22221,160781
22222,520
22223,8093
22224,184231
22225,54158
22226,107954
22227,99961
22228,94609
22229,126492
22230,46948
22231,14960
22232,186850
22233,52259
22234,19354
22235,175647
22236,76435
22237,116436
22238,56743
22239,133867
22240,62370
22241,104418
22242,2018
22243,108104
22244,185336
22245,91106
22246,144790
22247,72752
22248,75950
22249,169029
22250,69799
22251,51472
22252,70987
22253,167634
22254,8841
22255,37046
22256,143263
22257,59567
22258,17865
22259,107449
22260,3975
22261,77835
22262,134491
22263,72423
22264,19516
22265,178087
22266,82502
22267,159589
22268,118108
22269,132818
22270,124610
22271,82298
22272,26219
22273,159785
22274,61933
22275,133486
22276,104367
22277,138332
22278,153792
22279,109946
22280,136942
22281,78491
22282,76869
22283,55350
22284,23887
22285,186483
22286,72274
22287,89184
22288,109146
22289,171168
22290,9890
22291,41097
22292,89049
22293,171745
22294,159551
22295,39956
22296,37456
22297,107452
22298,15020
22299,132301
22300,144689
22301,127542
22302,129547
22303,175111
22304,143912
22305,118394
22306,26564
22307,8130
22308,130823
22309,183407
22310,72306
22311,41468
22312,10294
22313,153042
22314,21249
22315,38712
22316,56684
22317,167082
22318,191000
22319,124409
22320,85510
22321,186762
22322,44481
22323,152974
22324,177529
22325,115644
22326,192206
22327,173999
22328,127434
22329,3773
22330,104333
22331,99062
22332,9020
22333,129936
22334,197900
22335,108427
22336,139486
22337,128920
22338,140238
22339,118978
22340,48574
22341,180016
22342,169066
22343,87462
22344,150982
22345,9045
22346,48906
22347,165861
22348,37420
22349,42120
22350,48564
22351,134486
22352,52953
22353,23790
22354,153862
22355,178040
22356,52302
22357,169751
22358,127022
22359,111799
22360,34126
22361,25698
22362,144979
22363,77719
22364,163655
22365,70237
22366,189311
22367,180326
22368,170987
22369,164196
22370,13829
22371,190834
22372,46258
22373,132145
22374,141681
22375,89111
22376,162605
22377,62449
22378,187706
22379,65949
22380,116213
22381,56330
22382,68282
22383,195077
22384,97902
22385,122163
22386,136436
22387,156073
22388,148882
22389,147600
22390,154092
22391,75171
22392,165695
22393,155025
22394,198106
22395,64195
22396,190880
22397,103209
22398,82643
22399,50923
22400,30258
22401,122473
22402,30499
22403,10651
22404,48649
22405,165235
22406,163024
22407,180297
22408,63173
22409,93937
22410,119739
22411,16450
22412,79135
22413,182409
22414,187098
22415,72339
22416,176807
22417,174143
22418,53754
22419,53241
22420,165609
22421,111208
22422,11036
22423,85592
22424,111804
22425,35668
22426,18956
22427,169485
22428,148773
22429,77020
22430,108826
22431,139704
22432,194627
22433,173850
22434,81854
22435,189687
22436,59843
22437,157775
22438,71175
22439,184022
22440,30330
22441,133826
22442,164522
22443,105442
22444,172257
22445,99623
22446,135292
22447,50784
22448,106201
22449,176162
22450,62115
22451,153671
22452,174549
22453,175141
22454,186903
22455,173347
22456,150185
22457,28780
22458,73738
22459,177174
22460,153338
22461,187102
22462,166103
22463,175458
22464,133283
22465,172749
22466,113213
22467,187571
22468,115437
22469,67499
22470,176254
22471,5811
22472,182343
22473,154938
22474,35774
22475,193225
22476,45058
22477,103614
22478,34598
22479,140346
22480,107899
22481,72725
22482,138866
22483,53356
22484,113555
22485,38446
22486,62669
22487,104234
22488,39614
22489,127964
22490,53330
22491,112309
22492,157033
22493,6841
22494,139069
22495,2688
22496,152408
22497,171863
22498,53091
22499,158136
22500,48653
22501,131018
22502,68271
22503,64705
22504,5021
22505,45032
22506,10635
22507,5223
22508,122475
22509,137975
22510,2622
22511,53210
22512,146717
22513,57242
22514,55166
22515,159106
22516,185015
22517,62099
22518,191735
22519,18551
22520,69392
22521,125864
22522,143411
22523,125093
22524,35369
22525,131869
22526,70081
22527,62576
22528,23041
22529,122744
22530,165876
22531,155371
22532,186770
22533,126197
22534,199602
22535,110658
22536,51562
22537,32606
22538,751
22539,41967
22540,2835
22541,51310
22542,30673
22543,9886
22544,181664
22545,20438
22546,13265
22547,136451
22548,116407
22549,35848
22550,125059
22551,78397
22552,4014
22553,81914
22554,47550
22555,86176
22556,63415
22557,185081
22558,132669
22559,115438
22560,80996
22561,172792
22562,88739
22563,162428
22564,53113
22565,72818
22566,166315
22567,112003
22568,62744
22569,156247
22570,171096
22571,21932
22572,15351
22573,198772
22574,15815
22575,137487
22576,89881
22577,21477
22578,72866
22579,132506
22580,69236
22581,106007
22582,40993
22583,199141
22584,122634
22585,107252
22586,94414
22587,150264
22588,170808
22589,149497
22590,168105
22591,67063
22592,31901
22593,30461
22594,117222
22595,84882
22596,159227
22597,16758
22598,161562
22599,179253
22600,173965
22601,51498
22602,20029
22603,146076
22604,153129
22605,165147
22606,187584
22607,32288
22608,71366
22609,72919
22610,173032
22611,13929
22612,65870
22613,179085
22614,95281
22615,13868
22616,65551
22617,68141
22618,36388
22619,74319
22620,72479
22621,148612
22622,29379
22623,48135
22624,133313
22625,28039
22626,150568
22627,78023
22628,88965
22629,103460
22630,9578
22631,123702
22632,14025
22633,140902
22634,33582
22635,189045
22636,196060
22637,75556
22638,34566
22639,10153
22640,171596
22641,120581
22642,33145
22643,30037
22644,91933
22645,53688
22646,189707
22647,85302
22648,84601
22649,10006
22650,78108
22651,182802
22652,121979
22653,101381
22654,148553
22655,124693
22656,134995
22657,77644
22658,18593
22659,179065
22660,124832
22661,72714
22662,173053
22663,54015
22664,117829
22665,82272
22666,176127
22667,138027
22668,74208
22669,187878
22670,3953
22671,29559
22672,91679
22673,112628
22674,105658
22675,104410
22676,136678
22677,198237
22678,178509
22679,127825
22680,193973
22681,20475
22682,122305
22683,152520
22684,112358
22685,70107
22686,139436
22687,45798
22688,159095
22689,126494
22690,69176
22691,57025
22692,129100
22693,124072
22694,67725
22695,113965
22696,159337
22697,194700
22698,147090
22699,5251
22700,117326
22701,130336
22702,104680
22703,85663
22704,66018
22705,73900
22706,55942
22707,199419
22708,63978
22709,114592
22710,135916
22711,103128
22712,104160
22713,13070
22714,134436
22715,43587
22716,52545
22717,41017
22718,164663
22719,102421
22720,67892
22721,73951
22722,127047
22723,66923
22724,135697
22725,81911
22726,175575
22727,87976
22728,68321
22729,166927
22730,149705
22731,97964
22732,138242
22733,196332
22734,26656
22735,96298
22736,75453
22737,187135
22738,4561
22739,111294
22740,93075
22741,129802
22742,161956
22743,25185
22744,70671
22745,16996
22746,56462
22747,142718
22748,84226
22749,74443
22750,127067
22751,167802
22752,113973
22753,58676
22754,15039
22755,16950
22756,26887
22757,25936
22758,73023
22759,138508
22760,138847
22761,100121
22762,6941
22763,101762
22764,183409
22765,17109
22766,124246
22767,58347
22768,155575
22769,2079
22770,112111
22771,35145
22772,57714
22773,152095
22774,1424
22775,148342
22776,54566
22777,102733
22778,28785
22779,42949
22780,136098
22781,96191
22782,48188
22783,64085
22784,74455
22785,3625
22786,70425
22787,46509
22788,189316
22789,88412
22790,10359
22791,116214
22792,136316
22793,181453
22794,14745
22795,5173
22796,103925
22797,42463
22798,181582
22799,172496
22800,140764
22801,136768
22802,26803
22803,80257
22804,144821
22805,136148
22806,37876
22807,115307
22808,174316
22809,97756
22810,85887
22811,58983
22812,39602
22813,10324
22814,25776
22815,93996
22816,158858
22817,18567
22818,4813
22819,37458
22820,44019
22821,88278
22822,3153
22823,46311
22824,166352
22825,72094
22826,142155
22827,103993
22828,70269
22829,114468
22830,185488
22831,9600
22832,129014
22833,173686
22834,163466
22835,66104
22836,126499
22837,105302
22838,128285
22839,19976
22840,3081
22841,116440
22842,167183
22843,31900
22844,23445
22845,106528
22846,145159
22847,64314
22848,177612
22849,153179
22850,186425
22851,107015
22852,136123
22853,69089
22854,178291
22855,52669
22856,105514
22857,184807
22858,116693
22859,14070
22860,29539
22861,176252
22862,175254
22863,149244
22864,27079
22865,142409
22866,58889
22867,164953
22868,55980
22869,65986
22870,114222
22871,165454
22872,190741
22873,81977
22874,167955
22875,123237
22876,44731
22877,152653
22878,169412
22879,51068
22880,163847
22881,165818
22882,5538
22883,7205
22884,179713
22885,121769
22886,38232
22887,32577
22888,173364
22889,16933
22890,8930
22891,37216
22892,8488
22893,60243
22894,90897
22895,193770
22896,135582
22897,136791
22898,191939
22899,100724
22900,26641
22901,44804
22902,33632
22903,98919
22904,81386
22905,83797
22906,55862
22907,78846
22908,109890
22909,150057
22910,31643
22911,154857
22912,107195
22913,16460
22914,104413
22915,35736
22916,138502
22917,96481
22918,59550
22919,77635
22920,157545
22921,33676
22922,100330
22923,81573
22924,72551
22925,184439
22926,73068
22927,4741
22928,75535
22929,84380
22930,40635
22931,41650
22932,179089
22933,180304
22934,86034
22935,44438
22936,190505
22937,197760
22938,27906
22939,172391
22940,196113
22941,22442
22942,62758
22943,153186
22944,48803
22945,9337
22946,94141
22947,84159
22948,116793
22949,56696
22950,146284
22951,34655
22952,34174
22953,142844
22954,44667
22955,160240
22956,134881
22957,44685
22958,37293
22959,145116
22960,16969
22961,168321
22962,160616
22963,172616
22964,61121
22965,109066
22966,129577
22967,37460
22968,142119
22969,149021
22970,104298
22971,115569
22972,176627
22973,148433
22974,146665
22975,1408
22976,141668
22977,86047
22978,17644
22979,50293
22980,95754
22981,116276
22982,115840
22983,29846
22984,161610
22985,119358
22986,192209
22987,190844
22988,68049
22989,126684
22990,170632
22991,70414
22992,24341
22993,123613
22994,194991
22995,48942
22996,199508
22997,168107
22998,147005
22999,37313
23000,190628
23001,18236
23002,120568
23003,81295
23004,192296
23005,147270
23006,107848
23007,14825
23008,189455
23009,130208
23010,96944
23011,150244
23012,23459
23013,100651
23014,3242
23015,29279
23016,29908
23017,11394
23018,132612
23019,114584
23020,42098
23021,50433
23022,199646
23023,18156
23024,129831
23025,59410
23026,83647
23027,7352
23028,20001
23029,44338
23030,89544
23031,43757
23032,130877
23033,53420
23034,186102
23035,163464
23036,37495
23037,84969
23038,169670
23039,43303
23040,144100
23041,148219
23042,111726
23043,146161
23044,52695
23045,112602
23046,41726
23047,38617
23048,177875
23049,106400
23050,170805
23051,122733
23052,25473
23053,191445
23054,312
23055,99822
23056,87705
23057,163367
23058,69226
23059,38624
23060,95833
23061,183665
23062,190696
23063,96150
23064,71887
23065,87318
23066,134439
23067,165971
23068,141585
23069,40893
23070,129555
23071,124156
23072,152188
23073,126857
23074,117859
23075,64415
23076,188628
23077,49464
23078,145255
23079,112951
23080,193683
23081,71830
23082,137442
23083,105284
23084,141771
23085,125145
23086,83343
23087,21391
23088,186481
23089,72849
23090,156042
23091,29627
23092,80421
23093,124516
23094,93045
23095,28479
23096,9518
23097,3912
23098,76630
23099,44547
23100,191964
23101,155976
23102,119168
23103,81607
23104,112369
23105,71088
23106,556
23107,60408
23108,92601
23109,51971
23110,169428
23111,182530
23112,158269
23113,5226
23114,81501
23115,36422
23116,94398
23117,107864
23118,187730
23119,81718
23120,26922
23121,38210
23122,84573
23123,47671
23124,185938
23125,41284
23126,96543
23127,56674
23128,28446
23129,196492
23130,135513
23131,125845
23132,164835
23133,115502
23134,17386
23135,94692
23136,185959
23137,25136
23138,172676
23139,191708
23140,147540
23141,58250
23142,154134
23143,821
23144,131740
23145,61028
23146,21838
23147,99617
23148,138211
23149,78658
23150,22288
23151,186630
23152,195220
23153,56350
23154,99422
23155,123748
23156,161813
23157,163608
23158,155604
23159,138991
23160,13552
23161,84240
23162,13778
23163,45960
23164,186690
23165,128455
23166,166410
23167,189325
23168,57604
23169,57024
23170,124317
23171,100951
23172,128407
23173,91029
23174,195412
23175,134494
23176,130825
23177,4017
23178,137681
23179,157409
23180,74021
23181,57533
23182,159093
23183,149862
23184,74038
23185,171760
23186,8614
23187,35596
23188,14399
23189,161775
23190,54472
23191,123076
23192,167133
23193,87776
23194,25947
23195,76044
23196,130685
23197,77139
23198,83166
23199,194765
23200,197925
23201,156819
23202,22745
23203,160333
23204,193371
23205,182045
23206,48031
23207,63543
23208,180546
23209,142258
23210,138066
23211,102082
23212,178100
23213,52767
23214,13749
23215,72515
23216,80209
23217,85061
23218,68660
23219,74084
23220,72689
23221,95584
23222,152927
23223,35063
23224,86086
23225,182623
23226,19900
23227,33817
23228,147733
23229,55964
23230,185023
23231,11180
23232,4846
23233,166476
23234,172476
23235,55398
23236,133992
23237,34606
23238,141251
23239,164350
23240,101320
23241,7139
23242,174082
23243,112776
23244,190989
23245,107501
23246,163533
23247,183669
23248,129801
23249,143309
23250,92492
23251,20011
23252,33750
23253,129510
23254,135992
23255,86537
23256,28793
23257,24630
23258,195475
23259,145036
23260,75180
23261,9104
23262,189081
23263,74272
23264,54567
23265,29841
23266,29077
23267,69378
23268,129880
23269,195534
23270,67926
23271,55494
23272,75555
23273,7400
23274,106059
23275,31817
23276,33046
23277,36454
23278,198786
23279,55079
23280,188583
23281,114909
23282,165301
23283,126508
23284,44935
23285,10154
23286,15737
23287,5179
23288,36093
23289,35123
23290,103837
23291,173701
23292,46157
23293,74376
23294,70998
23295,82457
23296,79677
23297,121872
23298,84431
23299,51008
23300,158389
23301,136562
23302,15652
23303,114160
23304,169111
23305,7424
23306,182498
23307,181077
23308,64626
23309,104538
23310,78253
23311,115417
23312,153098
23313,35339
23314,93037
23315,79159
23316,13801
23317,18750
23318,90888
23319,175826
23320,50143
23321,121534
23322,196707
23323,125607
23324,94981
23325,194136
23326,171361
23327,6895
23328,126849
23329,191117
23330,36545
23331,168760
23332,13981
23333,17520
23334,169081
23335,86887
23336,159497
23337,171699
23338,161713
23339,140950
23340,155789
23341,152604
23342,81884
23343,187237
23344,63036
23345,165743
23346,3459
23347,88341
23348,141911
23349,175372
23350,122534
23351,2756
23352,29750
23353,164175
23354,199106
23355,116952
23356,51295
23357,138143
23358,132569
23359,143923
23360,62566
23361,161468
23362,143462
23363,91035
23364,124938
23365,47645
23366,136828
23367,193660
23368,38282
23369,62716
23370,171739
23371,73774
23372,80262
23373,197977
23374,64493
23375,63612
23376,184160
23377,138305
23378,89480
23379,133977
23380,85928
23381,63157
23382,5899
23383,101357
23384,123403
23385,146578
23386,103704
23387,188471
23388,17410
23389,76327
23390,74131
23391,185951
23392,60907
23393,33544
23394,37409
23395,153538
23396,106858
23397,71641
23398,56055
23399,76648
23400,57200
23401,139206
23402,158105
23403,126960
23404,159586
23405,157388
23406,184262
23407,192692
23408,197431
23409,80779
23410,194392
23411,137963
23412,186976
23413,17382
23414,91770
23415,140780
23416,4801
23417,198608
23418,160139
23419,196137
23420,62701
23421,18056
23422,56740
23423,29693
23424,17911
23425,197770
23426,155487
23427,105610
23428,12138
23429,65487
23430,185755
23431,170525
23432,165633
23433,60698
23434,44330
23435,118304
23436,154183
23437,114469
23438,3307
23439,68299
23440,130591
23441,61586
23442,99449
23443,117801
23444,126131
23445,18036
23446,21376
23447,17535
23448,120763
23449,90859
23450,24957
23451,65741
23452,15635
23453,104456
23454,160985
23455,42719
23456,120296
23457,184120
23458,129066
23459,150080
23460,44684
23461,110846
23462,35229
23463,78553
23464,170051
23465,182625
23466,49076
23467,194836
23468,184364
23469,54762
23470,88989
23471,165536
23472,118174
23473,126879
23474,145125
23475,108497
23476,197159
23477,23227
23478,54037
23479,104666
23480,107180
23481,32243
23482,101940
23483,101184
23484,26096
23485,123576
23486,135329
23487,147340
23488,140557
23489,48828
23490,139028
23491,161173
23492,20496
23493,171333
23494,161733
23495,107792
23496,109339
23497,127877
23498,50195
23499,16531
23500,112938
23501,64077
23502,155950
23503,58707
23504,8753
23505,26382
23506,54457
23507,33767
23508,87067
23509,198021
23510,111367
23511,74567
23512,39231
23513,117723
23514,58054
23515,198387
23516,125907
23517,165558
23518,114295
23519,48853
23520,68436
23521,73720
23522,158813
23523,170603
23524,146066
23525,4678
23526,61445
23527,112884
23528,78710
23529,38115
23530,19028
23531,177272
23532,120335
23533,70795
23534,192257
23535,126968
23536,137494
23537,1865
23538,104960
23539,29557
23540,61497
23541,167790
23542,7739
23543,14425
23544,111213
23545,180448
23546,138138
23547,166220
23548,55269
23549,187441
23550,86849
23551,146700
23552,80381
23553,174931
23554,33193
23555,13062
23556,124040
23557,20364
23558,97728
23559,41493
23560,57485
23561,138212
23562,142202
23563,160143
23564,25711
23565,195589
23566,147438
23567,15305
23568,19423
23569,132898
23570,6008
23571,66662
23572,103936
23573,136174
23574,61625
23575,179649
23576,148692
23577,196202
23578,6872
23579,170912
23580,183724
23581,184758
23582,127396
23583,124586
23584,128142
23585,69631
23586,176516
23587,34552
23588,131660
23589,151355
23590,191857
23591,45860
23592,26588
23593,29263
23594,189026
23595,83282
23596,116273
23597,157308
23598,107193
23599,100246
23600,196277
23601,143668
23602,11610
23603,22098
23604,169368
23605,165669
23606,56812
23607,87993
23608,58698
23609,18525
23610,168908
23611,116434
23612,163528
23613,169235
23614,177694
23615,2744
23616,93254
23617,128539
23618,52103
23619,191310
23620,24724
23621,150978
23622,183071
23623,38940
23624,6837
23625,177544
23626,120525
23627,144674
23628,9265
23629,31021
23630,25687
23631,145605
23632,135995
23633,62193
23634,161597
23635,158753
23636,63111
23637,108100
23638,114699
23639,139807
23640,10494
23641,138638
23642,71458
